normalized_period,symbol,original_period,out_sample_range,net_profit,winning_trades,total_trades,win_rate,max_drawdown,recovery_factor,selected_based_on_period,rank_in_prev_period,profit_rank_prev_period,wins_rank_prev_period,recovery_rank_prev_period,final_rank_prev_period
68,XRPUSDT,7,2020-02-08 08:15:00 to 2020-02-10 08:15:00,-1.7534886590244714,0,1,0.0,-1.7534886590244714,1.0,67,9,2,2,6,4.0
80,LTCUSDT,14,2020-03-03 08:00:00 to 2020-03-05 08:00:00,0.0,0,0,0.0,0.0,0.0,79,9,3,3,8,5.5
84,BNBUSDT,6,2020-03-11 08:00:00 to 2020-03-13 08:00:00,-1.4103466708884653,1,2,50.0,-29.67504742004379,0.04752634935760396,83,9,18,11,5,10.1
86,NEOUSDT,5,2020-03-15 08:45:00 to 2020-03-17 08:45:00,0.0,0,0,0.0,0.0,0.0,85,9,17,10,7,10.6
87,QTUMUSDT,5,2020-03-18 08:00:00 to 2020-03-20 08:00:00,0.0,0,0,0.0,0.0,0.0,86,9,9,3,3,4.8
93,ZECUSDT,14,2020-03-30 08:00:00 to 2020-04-01 08:00:00,0.0,0,0,0.0,0.0,0.0,92,9,5,5,7,6.0
96,BNBUSDT,14,2020-04-04 08:00:00 to 2020-04-06 08:00:00,0.0,0,0,0.0,0.0,0.0,95,9,2,2,7,4.5
99,ZECUSDT,18,2020-04-11 08:00:00 to 2020-04-13 08:00:00,-0.8149848962827777,0,1,0.0,-0.8149848962827777,1.0,98,9,4,4,6,5.0
104,NEOUSDT,17,2020-04-20 08:45:00 to 2020-04-22 08:45:00,1.0907387875157992,1,1,100.0,0.0,999.0,103,9,4,4,6,5.0
105,BCHUSDT,38,2020-04-23 08:45:00 to 2020-04-25 08:45:00,0.0,0,0,0.0,0.0,0.0,104,9,9,5,5,6.199999999999999
111,NEOUSDT,22,2020-05-05 08:45:00 to 2020-05-07 08:45:00,0.0,0,0,0.0,0.0,0.0,110,9,9,1,1,3.4
117,BCHUSDT,46,2020-05-17 08:45:00 to 2020-05-19 08:45:00,0.0,0,0,0.0,0.0,0.0,116,9,9,1,1,3.4
123,VETUSDT,31,2020-05-29 08:00:00 to 2020-05-31 08:00:00,0.0,0,0,0.0,0.0,0.0,122,9,9,1,1,3.4
129,XRPUSDT,48,2020-06-10 08:15:00 to 2020-06-12 08:15:00,0.0,0,0,0.0,0.0,0.0,128,9,1,1,8,4.5
135,LTCUSDT,51,2020-06-22 08:00:00 to 2020-06-24 08:00:00,0.0,0,0,0.0,0.0,0.0,134,9,9,1,1,3.4
141,ALGOUSDT,2,2020-07-04 09:00:00 to 2020-07-06 09:00:00,0.0,0,0,0.0,0.0,0.0,140,9,9,1,1,3.4
144,BNBUSDT,46,2020-07-09 08:00:00 to 2020-07-11 08:00:00,-1.1824689679524214,0,1,0.0,-1.1824689679524214,1.0,143,9,3,3,8,5.5
145,ATOMUSDT,48,2020-07-12 12:00:00 to 2020-07-14 12:00:00,-2.81230827883463,0,1,0.0,-2.81230827883463,1.0,144,9,4,4,7,5.5
146,TRXUSDT,56,2020-07-13 08:00:00 to 2020-07-15 08:00:00,-0.902758766100753,0,1,0.0,-0.902758766100753,1.0,145,9,22,6,3,9.3
147,LTCUSDT,59,2020-07-16 08:00:00 to 2020-07-18 08:00:00,-0.5449239248040638,0,1,0.0,-0.5449239248040638,1.0,146,9,3,3,8,5.5
150,BNBUSDT,50,2020-07-21 08:00:00 to 2020-07-23 08:00:00,0.0,0,0,0.0,0.0,0.0,149,9,2,2,11,6.5
151,LINKUSDT,59,2020-07-24 08:00:00 to 2020-07-26 08:00:00,-1.6335501793160678,0,1,0.0,-1.6335501793160678,1.0,150,9,9,2,2,4.1
153,LTCUSDT,63,2020-07-28 08:00:00 to 2020-07-30 08:00:00,-1.2923989076338627,0,1,0.0,-1.2923989076338627,1.0,152,9,5,5,6,5.5
156,BNBUSDT,54,2020-08-02 08:00:00 to 2020-08-04 08:00:00,3.036967163852533,1,1,100.0,-6.038609225511382,0.5029249369245857,155,9,23,7,4,10.299999999999999
157,ATOMUSDT,56,2020-08-05 12:00:00 to 2020-08-07 12:00:00,0.0,0,0,0.0,0.0,0.0,156,9,2,1,9,5.3
158,LTCUSDT,66,2020-08-06 08:00:00 to 2020-08-08 08:00:00,0.0,0,0,0.0,0.0,0.0,157,9,26,6,1,9.5
159,ONTUSDT,56,2020-08-09 08:00:00 to 2020-08-11 08:00:00,0.0,0,0,0.0,0.0,0.0,158,9,2,2,8,5.0
163,BNBUSDT,59,2020-08-17 08:00:00 to 2020-08-19 08:00:00,0.0,0,0,0.0,0.0,0.0,162,9,4,5,8,6.2
