normalized_period,symbol,original_period,out_sample_range,net_profit,winning_trades,total_trades,win_rate,max_drawdown,recovery_factor,selected_based_on_period,rank_in_prev_period,profit_rank_prev_period,wins_rank_prev_period,recovery_rank_prev_period,final_rank_prev_period
68,TRXUSDT,4,2020-02-08 08:00:00 to 2020-02-10 08:00:00,1.083073341810259,1,1,100.0,-1.7104169762699906,0.6332218148186194,67,6,2,2,6,4.0
74,XRPUSDT,11,2020-02-20 08:15:00 to 2020-02-22 08:15:00,0.6625977144960382,1,1,100.0,0.0,999.0,73,6,11,4,3,5.6
79,ATOMUSDT,4,2020-03-02 12:00:00 to 2020-03-04 12:00:00,0.8053074872830246,1,1,100.0,-0.8494384164061453,0.9480469351623718,78,6,2,2,4,3.0
80,VETUSDT,2,2020-03-03 08:00:00 to 2020-03-05 08:00:00,0.0,0,0,0.0,0.0,0.0,79,6,3,3,8,5.5
81,LTCUSDT,15,2020-03-06 08:00:00 to 2020-03-08 08:00:00,0.0,0,0,0.0,0.0,0.0,80,6,2,2,2,2.0
83,BTCUSDT,57,2020-03-09 17:45:00 to 2020-03-11 17:45:00,-0.02879120281911174,0,1,0.0,-0.02879120281911174,1.0,82,6,3,3,6,4.5
85,BNBUSDT,7,2020-03-14 08:00:00 to 2020-03-16 08:00:00,0.0,0,0,0.0,0.0,0.0,84,6,4,1,5,3.9
86,XRPUSDT,19,2020-03-15 08:15:00 to 2020-03-17 08:15:00,0.0,0,0,0.0,0.0,0.0,85,6,6,2,6,5.199999999999999
87,LTCUSDT,19,2020-03-18 08:00:00 to 2020-03-20 08:00:00,0.0,0,0,0.0,0.0,0.0,86,6,3,3,4,3.5
89,IOTAUSDT,9,2020-03-22 08:00:00 to 2020-03-24 08:00:00,0.0,0,0,0.0,0.0,0.0,88,6,1,1,5,3.0
90,BNBUSDT,10,2020-03-23 08:00:00 to 2020-03-25 08:00:00,0.0,0,0,0.0,0.0,0.0,89,6,1,1,8,4.5
91,XLMUSDT,18,2020-03-26 08:00:00 to 2020-03-28 08:00:00,0.0,0,0,0.0,0.0,0.0,90,6,1,1,1,1.0
92,NEOUSDT,9,2020-03-27 08:45:00 to 2020-03-29 08:45:00,3.3001517528988167,1,1,100.0,0.0,999.0,91,6,1,1,1,1.0
93,ONTUSDT,12,2020-03-30 08:00:00 to 2020-04-01 08:00:00,0.0,0,0,0.0,0.0,0.0,92,6,9,5,4,5.699999999999999
95,ETCUSDT,22,2020-04-03 08:00:00 to 2020-04-05 08:00:00,0.0,0,0,0.0,0.0,0.0,94,6,6,1,1,2.5
97,XLMUSDT,22,2020-04-07 08:00:00 to 2020-04-09 08:00:00,0.8571875742925616,1,1,100.0,-4.193304410496513,0.2044181605673282,96,6,1,1,1,1.0
99,NEOUSDT,14,2020-04-11 08:45:00 to 2020-04-13 08:45:00,-1.583111177149843,0,1,0.0,-1.583111177149843,1.0,98,6,4,4,6,5.0
101,IOSTUSDT,14,2020-04-15 08:00:00 to 2020-04-17 08:00:00,2.845203765104065,1,1,100.0,-2.844332604650235,1.0003062793895503,100,6,2,1,6,3.8
103,XLMUSDT,26,2020-04-19 08:00:00 to 2020-04-21 08:00:00,0.0,0,0,0.0,0.0,0.0,102,6,1,1,1,1.0
104,BCHUSDT,37,2020-04-20 08:45:00 to 2020-04-22 08:45:00,-0.7903550957000904,0,1,0.0,-0.7903550957000904,1.0,103,6,4,4,6,5.0
105,ONTUSDT,20,2020-04-23 08:00:00 to 2020-04-25 08:00:00,0.0,0,0,0.0,0.0,0.0,104,6,5,5,7,6.0
107,XTZUSDT,23,2020-04-27 08:00:00 to 2020-04-29 08:00:00,-0.048844235370737454,0,1,0.0,-0.048844235370737454,1.0,106,6,1,1,2,1.5
108,DASHUSDT,24,2020-04-28 08:00:00 to 2020-04-30 08:00:00,-0.7762751948918623,0,1,0.0,-0.7762751948918623,1.0,107,6,1,1,8,4.5
109,LINKUSDT,31,2020-05-01 08:00:00 to 2020-05-03 08:00:00,0.0,0,0,0.0,0.0,0.0,108,6,1,1,2,1.5
