Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%)
top8,2020,2,February,2020-02,2020-02-15 08:00:00,2020-02-27 08:00:00,10000.0,9524.914446569635,-4.7508555343036445,-6.071857814346249,63.08983573180969,1,100.0
top8,2020,3,March,2020-03,2020-03-05 08:00:00,2020-03-30 05:15:00,9524.914446569635,8991.743134052402,-5.597649359561996,-7.168877322664247,55.13940340420734,2,0.0
top8,2020,4,April,2020-04,2020-04-03 07:45:00,2020-04-27 08:00:00,8991.743134052402,8882.297748105273,-1.2171765175614357,-1.2171765175614357,7.888205394506747,2,0.0
top8,2020,5,May,2020-05,2020-05-01 08:45:00,2020-05-28 08:00:00,8882.297748105273,9149.522482625453,3.00850908287984,0.0,10.984747918439487,3,33.33333333333333
top8,2020,6,June,2020-06,2020-06-02 08:00:00,2020-06-28 16:15:00,9149.522482625453,9686.39795122924,5.867797686964438,-1.4894075163751852,18.04188791431331,3,66.66666666666666
top8,2020,7,July,2020-07,2020-07-03 08:00:00,2020-07-31 08:00:00,9686.39795122924,10175.981504809435,5.054340695532389,-0.13101047747997585,9.659257301366383,4,25.0
top8,2020,8,August,2020-08,2020-08-02 09:00:00,2020-08-28 07:45:00,10695.305833723502,12074.288519901867,12.893345058261719,-2.5986666590416596,19.987635568430438,10,60.0
top8,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-29 08:00:00,12074.288519901867,12878.468089794202,6.660264648859582,-0.052776965002754306,17.01396773740856,3,33.33333333333333
top8,2020,10,October,2020-10,2020-10-03 08:00:00,2020-10-31 08:00:00,12878.468089794202,13294.814536549122,3.2328879790047615,-1.0721547185831626,11.891725820854987,5,20.0
top8,2020,11,November,2020-11,2020-11-04 08:00:00,2020-11-30 23:45:00,13294.814536549122,17425.457338335375,31.069578221122196,-0.5454849241264714,20.15383866835954,7,71.42857142857143
top8,2020,12,December,2020-12,2020-12-01 14:45:00,2020-12-30 09:00:00,17840.334940334425,17065.665695134576,-4.342234872779405,-8.136615172949979,28.919787316448986,3,33.33333333333333
top8,2021,1,January,2021-01,2021-01-03 08:00:00,2021-01-31 09:00:00,17065.665695134576,22032.7176669861,29.105527206405025,-3.9557759310263285,26.511276640491353,7,85.71428571428571
top8,2021,2,February,2021-02,2021-02-01 10:15:00,2021-02-28 15:00:00,22180.995825101643,25558.69904506227,15.227915133269931,-15.073655954350574,73.71857098521126,8,75.0
top8,2021,3,March,2021-03,2021-03-01 07:30:00,2021-03-28 08:00:00,26386.567941231988,31630.81940013133,19.874700910627375,-5.644865728426851,36.184635815540666,8,75.0
top8,2021,4,April,2021-04,2021-04-01 07:45:00,2021-04-29 08:00:00,31630.81940013133,34466.56275730628,8.965127717061838,-3.7630535043623903,24.21960725814007,6,50.0
top8,2021,5,May,2021-05,2021-05-03 07:00:00,2021-05-31 07:45:00,34466.56275730628,51205.0460498476,48.56441128291236,-6.646512364083657,46.122562390311735,9,88.88888888888889
top8,2021,6,June,2021-06,2021-06-04 08:45:00,2021-06-28 08:45:00,51205.0460498476,49810.86176399839,-2.722747841085793,-7.479072556782185,31.207392435142335,4,50.0
top8,2021,7,July,2021-07,2021-07-02 07:00:00,2021-07-31 21:00:00,49810.86176399839,47512.54323369253,-4.614091081570104,-10.386611123446022,43.49896640824319,7,57.14285714285714
top8,2021,8,August,2021-08,2021-08-02 06:45:00,2021-08-31 08:00:00,49013.9797996703,58667.35195524441,19.69514043754319,-3.517641959151685,28.59673381263461,6,50.0
top8,2021,9,September,2021-09,2021-09-02 16:30:00,2021-09-30 12:30:00,59244.06097845075,60477.08773994457,2.081266444483476,-0.5108507269324991,6.809135322726885,2,0.0
top8,2021,10,October,2021-10,2021-10-02 07:00:00,2021-10-31 07:00:00,60477.08773994457,60287.96067509714,-0.31272515247540156,-3.5089646680791953,17.778567784305707,4,25.0
top8,2021,11,November,2021-11,2021-11-01 23:45:00,2021-11-27 09:00:00,61051.26695620536,62384.0385500314,2.1830367497239545,-11.868968724909445,37.45054365236342,7,42.857142857142854
