Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%)
top9,2020,3,March,2020-03,2020-03-02 08:00:00,2020-03-29 08:00:00,10000.0,10000.0,0.0,0.0,0.0,1,0.0
top9,2020,4,April,2020-04,2020-04-03 08:00:00,2020-04-22 08:45:00,10000.0,10238.45520488158,2.3845520488158023,-1.0789700427538018,13.013519612872951,2,50.0
top9,2020,5,May,2020-05,2020-05-04 08:45:00,2020-05-28 08:00:00,10238.45520488158,10238.45520488158,0.0,0.0,0.0,1,0.0
top9,2020,6,June,2020-06,2020-06-09 08:00:00,2020-06-28 15:30:00,10238.45520488158,10778.202610872484,5.271766054448901,0.0,48.31653398122157,1,0.0
top9,2020,7,July,2020-07,2020-07-03 09:00:00,2020-07-30 13:45:00,10778.202610872484,11699.517544225237,8.547945948087655,0.0,10.72136053346994,4,50.0
top9,2020,8,August,2020-08,2020-08-04 08:00:00,2020-08-28 08:00:00,11699.517544225237,13027.737123567471,11.352772234593811,-2.020709022755196,20.556033064889906,4,75.0
top9,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-29 08:00:00,13027.737123567471,13004.13747125657,-0.181149282389248,-0.49175007036309504,2.7767331227997945,2,0.0
top9,2020,10,October,2020-10,2020-10-03 07:45:00,2020-10-31 09:00:00,13004.13747125657,13150.194043128638,1.1231546282473692,-0.3522914507201991,6.544588897151292,3,0.0
top9,2020,11,November,2020-11,2020-11-04 08:00:00,2020-11-29 09:00:00,13150.194043128638,13187.0303170489,0.2801196225656444,-11.122541181572142,51.376796114056454,4,50.0
top9,2020,12,December,2020-12,2020-12-01 14:45:00,2020-12-30 07:00:00,13576.603223934768,14584.788201051066,7.425899987553053,-0.8882061549060682,9.08577464226105,6,50.0
top9,2021,1,January,2021-01,2021-01-03 08:00:00,2021-01-31 09:00:00,14584.788201051066,19132.59025545013,31.18181760137815,-3.0429498001938504,29.49938707976239,8,75.0
top9,2021,2,February,2021-02,2021-02-01 10:15:00,2021-02-28 15:00:00,19261.350823526052,20610.541621565855,7.0046530505632365,-9.728771524182045,42.83818011953978,6,83.33333333333334
